"site","round","rep","species","date","n_germ","siterep","treatment"
"GB",7,10,"TO","2020-05-19",0,"GB _ 10","control"
"GB",7,10,"TO","2020-05-20",0,"GB _ 10","control"
"GB",7,10,"TO","2020-05-21",0,"GB _ 10","control"
"GB",7,10,"TO","2020-05-22",0,"GB _ 10","control"
"MA",7,1,"TO","2020-04-28",0,"MA _ 1","control"
"MA",7,1,"TO","2020-04-29",0,"MA _ 1","control"
"MA",7,1,"TO","2020-04-30",0,"MA _ 1","control"
"MA",7,1,"TO","2020-05-01",1,"MA _ 1","control"
"MA",7,1,"TO","2020-05-02",0,"MA _ 1","control"
"MA",7,1,"TO","2020-05-03",7,"MA _ 1","control"
"MA",7,1,"TO","2020-05-04",3,"MA _ 1","control"
"MA",7,1,"TO","2020-05-05",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-06",2,"MA _ 1","control"
"MA",7,1,"TO","2020-05-07",1,"MA _ 1","control"
"MA",7,1,"TO","2020-05-08",0,"MA _ 1","control"
"MA",7,1,"TO","2020-05-09",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-10",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-11",0,"MA _ 1","control"
"MA",7,1,"TO","2020-05-12",3,"MA _ 1","control"
"MA",7,1,"TO","2020-05-13",0,"MA _ 1","control"
"MA",7,1,"TO","2020-05-14",0,"MA _ 1","control"
"MA",7,1,"TO","2020-05-15",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-16",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-17",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-18",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-19",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-20",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-21",NA,"MA _ 1","control"
"MA",7,1,"TO","2020-05-22",NA,"MA _ 1","control"
"MA",7,2,"TO","2020-04-28",0,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-04-29",0,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-04-30",0,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-01",0,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-02",0,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-03",2,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-04",6,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-05",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-06",8,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-07",1,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-08",0,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-09",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-10",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-11",2,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-12",0,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-13",1,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-14",0,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-15",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-16",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-17",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-18",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-19",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-20",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-21",NA,"MA _ 2","snow reduction"
"MA",7,2,"TO","2020-05-22",NA,"MA _ 2","snow reduction"
"MA",7,3,"TO","2020-04-28",0,"MA _ 3","control"
"MA",7,3,"TO","2020-04-29",0,"MA _ 3","control"
"MA",7,3,"TO","2020-04-30",0,"MA _ 3","control"
"MA",7,3,"TO","2020-05-01",1,"MA _ 3","control"
"MA",7,3,"TO","2020-05-02",1,"MA _ 3","control"
"MA",7,3,"TO","2020-05-03",2,"MA _ 3","control"
"MA",7,3,"TO","2020-05-04",1,"MA _ 3","control"
"MA",7,3,"TO","2020-05-05",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-06",4,"MA _ 3","control"
"MA",7,3,"TO","2020-05-07",0,"MA _ 3","control"
"MA",7,3,"TO","2020-05-08",0,"MA _ 3","control"
"MA",7,3,"TO","2020-05-09",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-10",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-11",0,"MA _ 3","control"
"MA",7,3,"TO","2020-05-12",0,"MA _ 3","control"
"MA",7,3,"TO","2020-05-13",3,"MA _ 3","control"
"MA",7,3,"TO","2020-05-14",0,"MA _ 3","control"
"MA",7,3,"TO","2020-05-15",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-16",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-17",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-18",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-19",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-20",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-21",NA,"MA _ 3","control"
"MA",7,3,"TO","2020-05-22",NA,"MA _ 3","control"
"MA",7,4,"TO","2020-04-28",0,"MA _ 4","control"
"MA",7,4,"TO","2020-04-29",0,"MA _ 4","control"
"MA",7,4,"TO","2020-04-30",0,"MA _ 4","control"
"MA",7,4,"TO","2020-05-01",0,"MA _ 4","control"
"MA",7,4,"TO","2020-05-02",0,"MA _ 4","control"
"MA",7,4,"TO","2020-05-03",1,"MA _ 4","control"
"MA",7,4,"TO","2020-05-04",2,"MA _ 4","control"
"MA",7,4,"TO","2020-05-05",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-06",2,"MA _ 4","control"
"MA",7,4,"TO","2020-05-07",5,"MA _ 4","control"
"MA",7,4,"TO","2020-05-08",0,"MA _ 4","control"
"MA",7,4,"TO","2020-05-09",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-10",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-11",0,"MA _ 4","control"
"MA",7,4,"TO","2020-05-12",3,"MA _ 4","control"
"MA",7,4,"TO","2020-05-13",1,"MA _ 4","control"
"MA",7,4,"TO","2020-05-14",0,"MA _ 4","control"
"MA",7,4,"TO","2020-05-15",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-16",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-17",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-18",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-19",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-20",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-21",NA,"MA _ 4","control"
"MA",7,4,"TO","2020-05-22",NA,"MA _ 4","control"
"MA",7,5,"TO","2020-04-28",0,"MA _ 5","control"
"MA",7,5,"TO","2020-04-29",0,"MA _ 5","control"
"MA",7,5,"TO","2020-04-30",0,"MA _ 5","control"
"MA",7,5,"TO","2020-05-01",0,"MA _ 5","control"
"MA",7,5,"TO","2020-05-02",0,"MA _ 5","control"
"MA",7,5,"TO","2020-05-03",4,"MA _ 5","control"
"MA",7,5,"TO","2020-05-04",1,"MA _ 5","control"
"MA",7,5,"TO","2020-05-05",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-06",5,"MA _ 5","control"
"MA",7,5,"TO","2020-05-07",2,"MA _ 5","control"
"MA",7,5,"TO","2020-05-08",0,"MA _ 5","control"
"MA",7,5,"TO","2020-05-09",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-10",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-11",1,"MA _ 5","control"
"MA",7,5,"TO","2020-05-12",0,"MA _ 5","control"
"MA",7,5,"TO","2020-05-13",0,"MA _ 5","control"
"MA",7,5,"TO","2020-05-14",0,"MA _ 5","control"
"MA",7,5,"TO","2020-05-15",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-16",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-17",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-18",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-19",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-20",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-21",NA,"MA _ 5","control"
"MA",7,5,"TO","2020-05-22",NA,"MA _ 5","control"
"MA",7,6,"TO","2020-04-28",0,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-04-29",0,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-04-30",0,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-01",0,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-02",0,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-03",3,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-04",0,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-05",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-06",2,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-07",1,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-08",1,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-09",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-10",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-11",2,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-12",0,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-13",0,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-14",1,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-15",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-16",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-17",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-18",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-19",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-20",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-21",NA,"MA _ 6","snow reduction"
"MA",7,6,"TO","2020-05-22",NA,"MA _ 6","snow reduction"
"MA",7,7,"TO","2020-04-28",0,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-04-29",0,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-04-30",1,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-01",0,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-02",1,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-03",2,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-04",5,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-05",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-06",5,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-07",0,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-08",3,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-09",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-10",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-11",0,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-12",0,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-13",1,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-14",0,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-15",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-16",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-17",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-18",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-19",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-20",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-21",NA,"MA _ 7","snow reduction"
"MA",7,7,"TO","2020-05-22",NA,"MA _ 7","snow reduction"
"MA",7,8,"TO","2020-04-28",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-04-29",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-04-30",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-01",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-02",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-03",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-04",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-05",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-06",5,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-07",3,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-08",1,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-09",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-10",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-11",2,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-12",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-13",2,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-14",0,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-15",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-16",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-17",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-18",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-19",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-20",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-21",NA,"MA _ 8","snow reduction"
"MA",7,8,"TO","2020-05-22",NA,"MA _ 8","snow reduction"
"MA",7,9,"TO","2020-04-28",1,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-04-29",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-04-30",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-01",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-02",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-03",1,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-04",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-05",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-06",14,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-07",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-08",4,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-09",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-10",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-11",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-12",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-13",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-14",0,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-15",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-16",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-17",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-18",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-19",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-20",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-21",NA,"MA _ 9","snow reduction"
"MA",7,9,"TO","2020-05-22",NA,"MA _ 9","snow reduction"
"MA",7,10,"TO","2020-04-28",0,"MA _ 10","control"
"MA",7,10,"TO","2020-04-29",0,"MA _ 10","control"
"MA",7,10,"TO","2020-04-30",0,"MA _ 10","control"
"MA",7,10,"TO","2020-05-01",0,"MA _ 10","control"
"MA",7,10,"TO","2020-05-02",3,"MA _ 10","control"
"MA",7,10,"TO","2020-05-03",0,"MA _ 10","control"
"MA",7,10,"TO","2020-05-04",2,"MA _ 10","control"
"MA",7,10,"TO","2020-05-05",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-06",10,"MA _ 10","control"
"MA",7,10,"TO","2020-05-07",0,"MA _ 10","control"
"MA",7,10,"TO","2020-05-08",0,"MA _ 10","control"
"MA",7,10,"TO","2020-05-09",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-10",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-11",0,"MA _ 10","control"
"MA",7,10,"TO","2020-05-12",0,"MA _ 10","control"
"MA",7,10,"TO","2020-05-13",0,"MA _ 10","control"
"MA",7,10,"TO","2020-05-14",1,"MA _ 10","control"
"MA",7,10,"TO","2020-05-15",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-16",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-17",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-18",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-19",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-20",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-21",NA,"MA _ 10","control"
"MA",7,10,"TO","2020-05-22",NA,"MA _ 10","control"
"IL",7,1,"TO","2020-04-28",1,"IL _ 1","control"
"IL",7,1,"TO","2020-04-29",0,"IL _ 1","control"
"IL",7,1,"TO","2020-04-30",3,"IL _ 1","control"
"IL",7,1,"TO","2020-05-01",0,"IL _ 1","control"
"IL",7,1,"TO","2020-05-02",1,"IL _ 1","control"
"IL",7,1,"TO","2020-05-03",5,"IL _ 1","control"
"IL",7,1,"TO","2020-05-04",0,"IL _ 1","control"
"IL",7,1,"TO","2020-05-05",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-06",2,"IL _ 1","control"
"IL",7,1,"TO","2020-05-07",0,"IL _ 1","control"
"IL",7,1,"TO","2020-05-08",0,"IL _ 1","control"
"IL",7,1,"TO","2020-05-09",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-10",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-11",0,"IL _ 1","control"
"IL",7,1,"TO","2020-05-12",0,"IL _ 1","control"
"IL",7,1,"TO","2020-05-13",0,"IL _ 1","control"
"IL",7,1,"TO","2020-05-14",0,"IL _ 1","control"
"IL",7,1,"TO","2020-05-15",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-16",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-17",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-18",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-19",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-20",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-21",NA,"IL _ 1","control"
"IL",7,1,"TO","2020-05-22",NA,"IL _ 1","control"
"IL",7,2,"TO","2020-04-28",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-04-29",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-04-30",1,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-01",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-02",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-03",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-04",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-05",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-06",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-07",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-08",1,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-09",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-10",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-11",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-12",0,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-13",3,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-14",1,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-15",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-16",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-17",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-18",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-19",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-20",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-21",NA,"IL _ 2","snow reduction"
"IL",7,2,"TO","2020-05-22",NA,"IL _ 2","snow reduction"
"IL",7,3,"TO","2020-04-28",40,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-04-29",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-04-30",1,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-01",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-02",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-03",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-04",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-05",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-06",1,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-07",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-08",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-09",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-10",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-11",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-12",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-13",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-14",0,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-15",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-16",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-17",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-18",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-19",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-20",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-21",NA,"IL _ 3","snow reduction"
"IL",7,3,"TO","2020-05-22",NA,"IL _ 3","snow reduction"
"IL",7,4,"TO","2020-04-28",5,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-04-29",1,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-04-30",2,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-01",0,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-02",0,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-03",2,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-04",0,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-05",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-06",1,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-07",0,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-08",0,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-09",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-10",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-11",0,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-12",0,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-13",1,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-14",0,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-15",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-16",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-17",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-18",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-19",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-20",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-21",NA,"IL _ 4","snow reduction"
"IL",7,4,"TO","2020-05-22",NA,"IL _ 4","snow reduction"
"IL",7,5,"TO","2020-04-28",31,"IL _ 5","control"
"IL",7,5,"TO","2020-04-29",1,"IL _ 5","control"
"IL",7,5,"TO","2020-04-30",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-01",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-02",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-03",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-04",1,"IL _ 5","control"
"IL",7,5,"TO","2020-05-05",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-06",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-07",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-08",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-09",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-10",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-11",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-12",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-13",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-14",0,"IL _ 5","control"
"IL",7,5,"TO","2020-05-15",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-16",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-17",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-18",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-19",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-20",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-21",NA,"IL _ 5","control"
"IL",7,5,"TO","2020-05-22",NA,"IL _ 5","control"
"IL",7,6,"TO","2020-04-28",7,"IL _ 6","control"
"IL",7,6,"TO","2020-04-29",1,"IL _ 6","control"
"IL",7,6,"TO","2020-04-30",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-01",2,"IL _ 6","control"
"IL",7,6,"TO","2020-05-02",2,"IL _ 6","control"
"IL",7,6,"TO","2020-05-03",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-04",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-05",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-06",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-07",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-08",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-09",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-10",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-11",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-12",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-13",1,"IL _ 6","control"
"IL",7,6,"TO","2020-05-14",0,"IL _ 6","control"
"IL",7,6,"TO","2020-05-15",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-16",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-17",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-18",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-19",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-20",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-21",NA,"IL _ 6","control"
"IL",7,6,"TO","2020-05-22",NA,"IL _ 6","control"
"IL",7,7,"TO","2020-04-28",13,"IL _ 7","snow reduction"
